State,District,Year,Arhar/Tur,Unnamed: 4,Unnamed: 5,Bajra,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Cotton(lint),Unnamed: 13,Unnamed: 14,Gram,Unnamed: 16,Unnamed: 17,Groundnut,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Jowar,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Linseed,Unnamed: 34,Unnamed: 35,Maize,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Moong(Green Gram),Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Niger seed,Unnamed: 52,Unnamed: 53,Other Rabi pulses,Unnamed: 55,Unnamed: 56,Other Cereals,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Other Kharif pulses,Unnamed: 67,Unnamed: 68,other oilseeds,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Other Summer Pulses,Unnamed: 79,Unnamed: 80,Ragi,Unnamed: 82,Unnamed: 83,Rapeseed &Mustard,Unnamed: 85,Unnamed: 86,Rice,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Sesamum,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Soyabean,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Sugarcane,Unnamed: 109,Unnamed: 110,Sunflower,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Urad,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Wheat,Unnamed: 127,Unnamed: 128,Safflower,Unnamed: 130,Unnamed: 131,Tobacco,Unnamed: 133,Unnamed: 134
1. Maharashtra,18. Nagpur,2022 - 2023,57804,70151,1.21,918.36,115.08,0.13,40.6,35.57,0.88,214085.24,586809.06,2.74,90673.69,119630.33,1.32,1027.18,735.67,0.72,887,1116,1.26,1115.02,545.81,0.49,14.39,12.06,0.84,14,11.9,0.85,120,74.11,0.62,312,931,2.98,154.78,305.99,1.98,167.2,143.88,0.86,1268.83,480.25,0.38,51.9,9.56,0.18,220.85,55.77,0.25,460.5,246.03,0.53,255.9,80.86,0.32,176,36.09,0.21,82,68.35,0.83,86.4,48.52,0.56,14,6.72,0.48,1875.9,743.55,0.4,375.2,272.77,0.73,4.2,1.12,0.27,17429,41267,2.37,102,33,0.32,99422.87,199559.8,2.01,354.71,994.47,2.8,24.32,5.41,0.22,23.36,7.83,0.34,16,5,0.31,83212,100054,1.2,451.7,271.02,0.6,3242,171210.02,52.81,258,96,0.37,491.67,228.14,0.46,20,17,0.85,1026.97,473.48,0.46,75,33.75,0.45,117548.73,224306.49,1.91,123.4,101.41,0.82,848,2236,2.64
1. Maharashtra,19. Nanded,2019 - 2020,80193,56710,0.71,142,32,0.23,40.6,35.57,0.88,244704,258461,1.06,142087,214156,1.51,98,37,0.38,10432,12322,1.18,35699,22518,0.63,25906,35892,1.39,14,11.9,0.85,2,74.11,0,416,247,0.59,4064,7316,1.8,2887,3586,1.24,23139,11337,0.49,51.9,9.56,0.18,167,21,0.13,1874,616,0.33,18,60,3.33,1990,446,0.22,16565,19630,1.19,284,43,0.15,5,1,0.2,1560,344,0.22,46,272.77,0,4.2,1.12,0.27,17429,41267,2.37,1560,344,0.22,582,400,0.69,279,720,2.58,386,56,0.15,56,16,0.29,2,5,0,383707,520543,1.36,451.7,271.02,0.6,30000,1966125,65.54,73,21,0.29,98,67,0.68,52,55,1.06,22983,15509,0.67,75,33.75,0.45,22917,20915,0.91,1090,436,0.4,848,2236,2.64
1. Maharashtra,19. Nanded,2020 - 2021,80193.14,85722.64,1.07,142,67.04,0.47,40.6,35.57,0.88,244700,412100,1.68,148350.16,161880.39,1.09,98.08,44.37,0.45,12518.81,16413.41,1.31,35702,23192.96,0.65,26726.54,30481.35,1.14,14,11.9,0.85,2,74.11,0,415.95,443.24,1.07,4090.6,5276.43,1.29,3448.26,3993.09,1.16,23139,10384.52,0.45,51.9,9.56,0.18,166.64,6.13,0.04,1,1.02,1.02,18,60,3.33,3102,695.88,0.22,7602,6318.48,0.83,320,249.28,0.78,74,20.42,0.28,129,28.48,0.22,2022,881.59,0.44,4.2,1.12,0.27,17429,41267,2.37,1560,344,0.22,582.13,1561.63,2.68,309.64,938.45,3.03,385.63,76.51,0.2,61.14,16.85,0.28,2473,484.71,0.2,383707.18,527781.3,1.38,451.7,271.02,0.6,21900,1836294.46,83.85,72.5,29.69,0.41,178.96,107.15,0.6,68.89,41.25,0.6,22983,16738.64,0.73,75,33.75,0.45,25548.79,38396.93,1.5,1338.75,791.34,0.59,848,2236,2.64
1. Maharashtra,19. Nanded,2021 - 2022,90900.79,59667.28,0.66,93.9,33.99,0.36,40.6,35.57,0.88,234600,307300,1.31,158843.64,145940.77,0.92,101.94,74.99,0.74,9518.77,11294.97,1.19,32444.49,14700.6,0.45,28148.69,26909.87,0.96,6391,5313.61,0.83,2,74.11,0,697,597.33,0.86,3812.81,17914.49,4.7,3741.29,4332.41,1.16,31024.7,16027.36,0.52,51.9,9.56,0.18,447,52.93,0.12,2,0.46,0.23,434,120.65,0.28,383,95.49,0.25,7602,6318.48,0.83,7,2.02,0.29,80,18,0.23,541,115.81,0.21,2022,881.59,0.44,4.2,1.12,0.27,17429,41267,2.37,1560,344,0.22,595.93,1342.47,2.25,319.54,994.72,3.11,215.41,23.16,0.11,44,31.44,0.71,3304,647.58,0.2,416826.63,337796.3,0.81,7908,4112,0.52,38052,3221788.46,84.67,72.5,27.6,0.38,197.57,147.68,0.75,4,3.15,0.79,23595.07,10438.46,0.44,75,33.75,0.45,24431.54,33759.99,1.38,1322.4,797.94,0.6,848,2236,2.64
1. Maharashtra,19. Nanded,2022 - 2023,64133,58278,0.91,3462,1244,0.36,40.6,35.57,0.88,197291.42,333033.72,1.69,275754.59,290490.92,1.05,91.21,65.44,0.72,10283,17008,1.65,19395.07,8694.81,0.45,26844.45,27119.87,1.01,9762,8116.32,0.83,2,74.11,0,555,548,0.99,5586.87,17050.57,3.05,3367.16,3975.94,1.18,23658.24,10726.65,0.45,171,31.5,0.18,163.32,41.24,0.25,163,86.58,0.53,380,102.03,0.27,1527,478.76,0.31,7602,6318.48,0.83,66,31.48,0.48,20,5.39,0.27,7148,1590.5,0.22,2022,881.59,0.44,4.2,1.12,0.27,17429,41267,2.37,1560,344,0.22,924,1831.05,1.98,369.99,1463.31,3.96,136.45,34.59,0.25,73,24.46,0.34,3753,739,0.2,426825,528324,1.24,3550,1845.93,0.52,35943,1797150,50,10,4,0.4,197.57,147.68,0.75,69,59,0.86,19404.5,11017.88,0.57,75,33.75,0.45,26961.59,37862.16,1.4,4103.06,3214.34,0.78,848,2236,2.64
1. Maharashtra,20. Nandurbar,2019 - 2020,23918,10879,0.45,7454,6160,0.83,40.6,35.57,0.88,118092,186752,1.58,32014,31413,0.98,2583,2255,0.87,4694,6393,1.36,29017,33754,1.16,9232,10578,1.15,9762,8116.32,0.83,2,74.11,0,54056,102542,1.9,5666,16313,2.88,1915,3116,1.63,6199,3099,0.5,171,31.5,0.18,163.32,41.24,0.25,265,100,0.38,5751,5144,0.89,321,115,0.36,1427,1561,1.09,639,212,0.33,1925,491,0.26,155,37,0.24,41,36,0.88,1444,620,0.43,45,26,0.58,155,37,0.24,26962,43273,1.6,369.99,1463.31,3.96,15,5,0.33,23,9,0.39,3753,739,0.2,26670,38953,1.46,3550,1845.93,0.52,14585,1128876,77.4,66,52,0.79,53,21,0.4,1443,1323,0.92,11685,5841,0.5,75,33.75,0.45,26283,75033,2.85,267,101,0.38,848,2236,2.64
1. Maharashtra,20. Nandurbar,2020 - 2021,24864.6,12098.13,0.49,7039,9025.06,1.28,40.6,35.57,0.88,121300,307700,2.54,33559.6,32938.19,0.98,2066.03,1356.78,0.66,5868.07,10785.38,1.84,30916.37,48072.76,1.55,9918.07,12268.13,1.24,9762,8116.32,0.83,2,74.11,0,55066.77,117242.52,2.13,5656.73,15533.43,2.75,2141.96,3742.86,1.75,6683.29,1612.53,0.24,171,31.5,0.18,163.32,41.24,0.25,517.98,434.07,0.84,5114,1789.9,0.35,564.05,201.82,0.36,1057.9,972.42,0.92,505,131.3,0.26,600,342,0.57,2948,701.35,0.24,6.8,2.96,0.44,1490.7,613.3,0.41,15.98,11.43,0.72,155,37,0.24,28232.23,49163.09,1.74,369.99,1463.31,3.96,7.5,2.23,0.3,2,0.74,0.37,51.4,10.49,0.2,28383.82,41637.3,1.47,3550,1845.93,0.52,17671,1318193.19,74.6,61.05,41.66,0.68,88.5,34.54,0.39,721.33,211.59,0.29,12147.85,3915.89,0.32,75,33.75,0.45,27830.39,59385.38,2.13,3,1.52,0.51,848,2236,2.64
1. Maharashtra,20. Nandurbar,2021 - 2022,22471.21,7819.98,0.35,6857.85,4522.6,0.66,615.4,560.01,0.91,125900,172600,1.37,31046.67,38319.97,1.23,1808.01,1182.26,0.65,6351.12,8136.69,1.28,26829.36,35929.87,1.34,8942.35,10840.01,1.21,55,45.73,0.83,2,74.11,0,48633.76,85177.16,1.75,6132.46,29234.66,4.77,2609.83,4560.42,1.75,4165.93,904.42,0.22,2826.6,520.63,0.18,163.32,41.24,0.25,668.55,252.03,0.38,5964,2087.4,0.35,741.8,322.48,0.43,114,104.79,0.92,525.18,120.79,0.23,630,327,0.52,2267.25,754.61,0.33,6.8,2.96,0.44,25.5,10.49,0.41,6.05,4.7,0.78,155,37,0.24,30046.07,36090.1,1.2,8,21.48,2.69,6.7,1.28,0.19,35,25.01,0.71,142,21.3,0.15,29297.75,37055.8,1.26,681.3,1021.95,1.5,23201,962023.58,41.46,83.83,48.06,0.57,142.19,187.51,1.32,721.33,665.73,0.92,9455.47,3558.09,0.38,75,33.75,0.45,23635.87,38179.97,1.62,3,1.52,0.51,848,2236,2.64
1. Maharashtra,20. Nandurbar,2022 - 2023,12760,6165,0.48,6327,7348,1.16,606,551.46,0.91,129061,212362.09,1.65,21761.83,24319.93,1.12,1568.99,1408.17,0.9,3176,3407,1.07,20421.04,24058.03,1.18,4812.39,7240,1.5,29,24.11,0.83,2,74.11,0,47446,130837,2.76,6467.35,21695.17,3.35,939.54,1787.27,1.9,4016.18,1393.61,0.35,2551.8,470.02,0.18,163.32,41.24,0.25,844.48,458.37,0.54,4504.35,1576.52,0.35,448.4,231.43,0.52,5,4.81,0.96,418,262,0.63,354.6,121.77,0.34,2707.02,1018.81,0.38,105,62.5,0.6,65,31.17,0.48,4,5,1.25,155,37,0.24,24060.25,45479.79,1.89,8,21.48,2.69,0.58,0.2,0.34,35,25.01,0.71,129,27,0.21,30946,47455,1.53,15,22.5,1.5,24042,2056071.84,85.52,116,54,0.47,89.35,104.55,1.17,144,123,0.85,8893.27,3439.92,0.39,10.6,5.71,0.54,26783.15,70212.03,2.62,35,22.26,0.64,848,2236,2.64
1. Maharashtra,21. Nashik,2019 - 2020,6343,2245,0.35,97031,98642,1.02,606,551.46,0.91,64192,75784,1.18,63084,52623,0.83,26654,19887,0.75,1153,2334,2.02,707,369,0.52,3748,2368,0.63,29,24.11,0.83,2,74.11,0,181554,279741,1.54,3912,11317,2.89,358,903,2.52,9698,6142,0.63,2551.8,470.02,0.18,2055,299,0.15,2780,910,0.33,11665,5599,0.48,448.4,231.43,0.52,730,901,1.23,3507,1631,0.47,13,6,0.46,16,30,1.88,105,62.5,0.6,65,31.17,0.48,21385,13664,0.64,16,3,0.19,76288,90539,1.19,8,21.48,2.69,21,3,0.14,35,25.01,0.71,129,27,0.21,74792,75225,1.01,15,22.5,1.5,13644,1094464,80.22,13,2,0.15,89.35,104.55,1.17,144,123,0.85,5212,2595,0.5,10.6,5.71,0.54,82459,210563,2.55,35,22.26,0.64,848,2236,2.64
1. Maharashtra,21. Nashik,2020 - 2021,6220.59,5629.33,0.9,97598.58,154720.81,1.59,606,551.46,0.91,66300,179100,2.7,64028.1,54036.07,0.84,26727.35,31210.69,1.17,1213.95,1886.17,1.55,854.2,1306.67,1.53,4033.12,3065.25,0.76,29,24.11,0.83,2,74.11,0,194294.09,856428.92,4.41,5455.25,20217.72,3.71,413.42,807.58,1.95,9878.56,7010.88,0.71,2551.8,470.02,0.18,1766.45,198.48,0.11,2911.25,1970.92,0.68,11521.75,4032.61,0.35,69,29.81,0.43,776.25,734.18,0.95,3222.91,1982.09,0.62,49.2,27.06,0.55,14.8,2.77,0.19,105,62.5,0.6,65,31.17,0.48,21123.13,14695.33,0.7,16,3,0.19,76543.71,148821.69,1.94,8,21.48,2.69,4,1.19,0.3,22,4.74,0.22,129,27,0.21,79572.68,155655.88,1.96,15,22.5,1.5,14366,1623785.2,113.03,26,17.75,0.68,89.35,104.55,1.17,144,123,0.85,5410.85,3317.12,0.61,10.6,5.71,0.54,86328.16,167199.07,1.94,35,22.26,0.64,848,2236,2.64
1. Maharashtra,21. Nashik,2021 - 2022,6941.76,4762.05,0.69,94922.71,118984.91,1.25,512.5,466.38,0.91,62200,125300,2.01,65088.25,59659.89,0.92,27208.51,27962.18,1.03,1629.67,2445.51,1.5,724.39,1060.87,1.46,4185.24,3870.01,0.92,75,62.36,0.83,2,74.11,0,199792.86,819909.96,4.1,4808.29,25046.38,5.21,392.01,765.75,1.95,10053.85,7366.45,0.73,2551.8,470.02,0.18,1290.43,190.85,0.15,3161.07,1506.06,0.48,11092.55,3105.91,0.28,69,29.81,0.43,776.25,734.18,0.95,2552.6,867.88,0.34,5,1,0.2,185,52.44,0.28,105,62.5,0.6,65,31.17,0.48,20855.2,16442.24,0.79,16,3,0.19,78129.45,134255.58,1.72,6,16.11,2.69,2,0.38,0.19,32.2,23.01,0.71,129,27,0.21,86434.52,156385.97,1.81,351.65,527.48,1.5,20923,1603003.29,76.61,26,17.75,0.68,89.35,104.55,1.17,3,2.77,0.92,5027.15,3577.32,0.71,10.6,5.71,0.54,85635.85,166600.26,1.95,35,22.26,0.64,848,2236,2.64
1. Maharashtra,21. Nashik,2022 - 2023,5939,4692,0.79,69662,99532,1.43,3516.15,3199.7,0.91,40082.15,112437.26,2.81,32439.78,31920.1,0.98,22375.11,26228.1,1.17,1886,3225,1.71,695.24,963.6,1.39,3233.51,2980,0.92,75,62.36,0.83,2,74.11,0,221779,952541,4.3,5518.89,25405.66,4.6,2436.5,5672.85,2.33,10352.99,7337.16,0.71,1.1,0.2,0.18,1724.26,546.42,0.32,2914.55,1553.66,0.53,10355.04,5604.15,0.54,28.2,14.68,0.52,776.25,734.18,0.95,2144,1016,0.47,24.75,11.27,0.46,18.2,5.39,0.3,1,0.59,0.59,0.65,0.26,0.4,20324,24035,1.18,16,3,0.19,92318.5,230131.55,2.49,11.2,44.3,3.96,1.36,0.46,0.34,24,8.04,0.34,129,27,0.21,103459,178436,1.72,29.7,44.55,1.5,30965,2836084.35,91.59,26,17.75,0.68,89.35,104.55,1.17,15,13,0.87,5322.64,4817.52,0.91,15.6,8.41,0.54,75975.55,193456.54,2.55,35,22.26,0.64,848,2236,2.64
1. Maharashtra,22. Osmanabad,2019 - 2020,66619,24783,0.37,7677,2337,0.3,3516.15,3199.7,0.91,25198,13039,0.52,196818,177959,0.9,3924,2107,0.54,2001,1903,0.95,12183,7019,0.58,136745,126120,0.92,75,62.36,0.83,792,389,0.49,20775,11036,0.53,8124,14691,1.81,1583,1498,0.95,16801,4575,0.27,1.1,0.2,0.18,960,135,0.14,1333,474,0.36,1941,540,0.28,2301,778,0.34,776.25,734.18,0.95,2439,468,0.19,3151,659,0.21,1861,579,0.31,1,0.59,0.59,0.65,0.26,0.4,1,1,1,1861,579,0.31,1221,139,0.11,11.2,44.3,3.96,2442,546,0.22,24,8.04,0.34,1492,298,0.2,229766,276894,1.21,29.7,44.55,1.5,30006,1621905,54.05,10463,3032,0.29,1062,377,0.35,3,1,0.33,42360,13633,0.32,15.6,8.41,0.54,24572,13769,0.56,5539,3210,0.58,848,2236,2.64
1. Maharashtra,22. Osmanabad,2020 - 2021,69376.95,65014.01,0.94,7314.29,3675.91,0.5,3516.15,3199.7,0.91,20000,33200,1.66,217137.96,253623.75,1.17,4034.95,1476.53,0.37,2479.01,3670.76,1.48,13127.96,13955.35,1.06,144630.84,189567.48,1.31,75,62.36,0.83,852.59,511.56,0.6,20826.43,24096.17,1.16,9351.33,14521.68,1.55,2051.46,1576.34,0.77,17494.76,11909.54,0.68,1.1,0.2,0.18,981.32,36.11,0.04,1593,869.78,0.55,2377,456.38,0.19,1612,544.72,0.34,776.25,734.18,0.95,1987,965.68,0.49,1723,360.11,0.21,1666,518.18,0.31,1,0.59,0.59,0.65,0.26,0.4,10,7.86,0.79,1861,579,0.31,1141.76,749.33,0.66,11.2,44.3,3.96,1087.04,64.03,0.06,35,8.91,0.25,1492,298,0.2,243729.95,410948,1.69,29.7,44.55,1.5,60000,4627647.19,77.13,10372.53,4247.55,0.41,1020,610.72,0.6,2.92,1.75,0.6,44403.46,35377.75,0.8,15.6,8.41,0.54,28286.74,43420.44,1.54,5924.58,3270.39,0.55,848,2236,2.64
1. Maharashtra,22. Osmanabad,2021 - 2022,69628.55,49450.19,0.71,6302.77,2412.7,0.38,3516.15,3199.7,0.91,12900,17900,1.39,227885.51,214410.64,0.94,4187.26,3701.95,0.88,2992.97,4198.9,1.4,11153.82,3446.53,0.31,155522.02,178229.79,1.15,274,227.81,0.83,764.97,522.48,0.68,21393.6,18334.31,0.86,8982.98,9936.07,1.11,2468.89,1897.1,0.77,19242.89,14133.9,0.73,78,14.37,0.18,523.72,62.01,0.12,2409,739.52,0.31,1332,327.67,0.25,1101,344.12,0.31,620.7,496.56,0.8,1110,280.83,0.25,658,136,0.21,1004,258.25,0.26,1,0.59,0.59,1012.6,354.11,0.35,10,11.82,1.18,1861,579,0.31,665.82,229.84,0.35,11.2,44.3,3.96,878.16,139.63,0.16,1.04,0.74,0.71,1492,298,0.2,266322.21,286269.74,1.07,4441.4,2309.44,0.52,93396,6327878.46,67.75,6918.79,2633.98,0.38,1166.87,872.24,0.75,4.15,3.27,0.79,44177.61,33292.25,0.75,15.6,8.41,0.54,28375.82,27050.1,0.95,6873.16,5664.17,0.82,848,2236,2.64
1. Maharashtra,22. Osmanabad,2022 - 2023,41972,26094,0.62,232,83,0.36,3516.15,3199.7,0.91,2027.43,3026.29,1.49,256907.07,237379.56,0.92,1263.62,956.06,0.76,2394,2826,1.18,1903.01,283.74,0.15,139397.51,171539.79,1.23,317.7,264.14,0.83,386.14,180.13,0.47,18198,17952,0.99,8754.17,11005.74,1.26,2468.89,2633.32,1.07,13483.49,9094.61,0.67,17.5,3.22,0.18,88.97,22.47,0.25,9488.6,3905.13,0.41,1618.9,420.91,0.26,1478.4,551.1,0.37,12.8,11.96,0.93,1258,478.04,0.38,700.2,238.07,0.34,1536.5,509.52,0.33,6,2.62,0.44,782.2,241.7,0.31,10,11.82,1.18,1861,579,0.31,367.67,143.37,0.39,11.2,44.3,3.96,580.65,147.2,0.25,1.14,0.38,0.34,1492,298,0.2,437775,500201,1.14,968.2,503.45,0.52,74275,4047244.75,54.49,7766,2893,0.37,559.05,259.38,0.46,2,2,1,40974.11,25760.42,0.63,2,1.06,0.53,33447.78,51987.88,1.55,6504.89,5673.57,0.87,848,2236,2.64
1. Maharashtra,23. Palghar,2019 - 2020,2310,1026,0.44,232,83,0.36,3516.15,3199.7,0.91,2027.43,3026.29,1.49,997,726,0.73,1263.62,956.06,0.76,2394,2826,1.18,1903.01,283.74,0.15,139397.51,171539.79,1.23,317.7,264.14,0.83,386.14,180.13,0.47,18198,17952,0.99,4,14,3.5,2468.89,2633.32,1.07,13483.49,9094.61,0.67,17.5,3.22,0.18,88.97,22.47,0.25,2500,1873,0.75,9055,4881,0.54,1478.4,551.1,0.37,12.8,11.96,0.93,125,67,0.54,700.2,238.07,0.34,20,12,0.6,6,2.62,0.44,782.2,241.7,0.31,13004,9952,0.77,20,12,0.6,76714,136746,1.78,1325,3496,2.64,580.65,147.2,0.25,475,182,0.38,1492,298,0.2,437775,500201,1.14,968.2,503.45,0.52,74275,4047244.75,54.49,7766,2893,0.37,559.05,259.38,0.46,2,2,1,3152,1159,0.37,2,1.06,0.53,10,29,2.9,6504.89,5673.57,0.87,848,2236,2.64
